ID,Raw Text,Text,Lemmata,Character Count,Word Count
409,"frg. a.1
[— — — — — —]τέως Ε[— — — — — —]

frg. b.1
[— — — — — —]Ι̣ΟΣΗΣΙ̣[— — — — — —]

frg. c.1
[— — — — — —]Σ vac. [— — — — — —]",τέως Ε ΙΟΣΗΣΙ Σ,τέος ε ιοσησι σ,12,4
410,"[ὁ δῆμο]ς ὁ Ἀ̣[θηναίων καὶ ἡ ἐξ Ἀρείο]υ̣ π[άγου βουλή]
[— — — — — — — — — — — — — — — —]Ι̣[— — — — —]
[— — — — — — — — — — — — — — — — — — — — —]",ὁ δῆμος ὁ Ἀθηναίων καὶ ἡ ἐξ Ἀρείου πάγου βουλή Ι,ὁ δῆμος ὁ ἀθηναῖος καὶ ὁ ἐκ ἄρειος πάγος βουλή ι,38,11
411,"[— — — — — — — — — — — — —]
[— — — ἐκ τῶν] ἰ̣δίω[ν — — — —]",ἐκ τῶν ἰδίων,ἐκ ὁ ἰδέω,10,3
412,"frg. a
[— — — — — — — — — — — — — — —]
[— — — — — Σ]ε̣βασ̣[το— — — — — —]
[— — — — — —]ς Ἀρει̣ο̣[— — — — — —]
[— — — — ἐ]πιμεληθέν̣[τος — — — — —]
[— — — — — — —]Ο̣ΙΟΥ[— — — — — —]
[— — — — — — — — — — — — — — —]

frg. b
[— — — — — — — — — —]
[— — — — —]#⁷[— — — —]
[— — — — —]Ι̣ΑΟ̣[— — —]
[— — Ἐλευ?]σ̣ῖνι Τ․[— —]
[— — — — — — — — — —]",Σεβαστο ς Ἀρειο ἐπιμεληθέντος ΟΙΟΥ ΙΑΟ Ἐλευσῖνι Τ,σεβαστο ς ἀρειο ἐπιμελέομαι οιου ιαο ἐλευσίς τ,42,8
413,"[— — — — — — — — — — — — — — — — —]
[— — — — —]Λ̣ΙΩΝΑΦ[— — — — — — — —]
[— — — — — — — — — — — — — — — — —]",ΛΙΩΝΑΦ,λιωναφ,6,1
414,"[— — — — — — — — — — — — — — — —]
[— — — — — — — —]#⁷Ο̣[— — — — — —]
[ἀφ’ ἑστίας μυηθ]έ̣ντα ἀνέθ[ηκεν — — —]
[ψηφισαμένης] τῆς πόλεω[ς — — — — —]",Ο ἀφ ἑστίας μυηθέντα ἀνέθηκεν ψηφισαμένης τῆς πόλεως,ο ἀφ ἑστιάω μυάω ἀνατίθημι ψηφίζομαι ὁ πόλις,45,8
415,"[vacat] Ἀγαθ[ῆι] Τ̣ύχη̣[ι vacat]
[— — — — — — — — — — — — —]",Ἀγαθῆι Τύχηι,ἀγάω τυγχάνω,11,2
416,"[— — — — — — — —]
#⁷[— — — — — — — —]
Κ#⁷[— — — — — — —]
θυγ̣[ατέρα μυηθεῖσαν]
ἀφ’ ἑ[στίας ἀνέθηκεν]
vac. [ταῖν Θεαῖν?]",Κ θυγατέρα μυηθεῖσαν ἀφ ἑστίας ἀνέθηκεν ταῖν Θεαῖν,κ θυγάτηρ μυάω ἀφ ἑστιάω ἀνατίθημι ὁ θεά,43,8
417,"[— — —]τα προ̣[— — — — —]
[— — — — — — — — — — —]",τα προ,τα προ,5,2
418,"[— — — — — — — — — — — — —]
[— — — — —]#⁷Λ#⁷[— — — — — —]
[— — — — Ἰο]υλίου [— — — — —]
[— — — — — —]Ϲ̣Ϲ[— — — — —]
[— — — — — — — — — — — — —]",Λ Ἰουλίου,λ ἰούλιος,8,2
419,"[— — — — — — — — — — — — — —]
[— — — — ἀ]ντιστρ[ατηγ— — — —]
[— — — — Σε]βαστ̣[— — — — — —]
[— — — — — — — — — — — — —]",ἀντιστρατηγ Σεβαστ,ἀντιστρατηγ σεβαστ,17,2
420,"[— — — — — — — — — —]
[— — — Ἀ]ντιοχο[— — —]
[— — — — — — — — — —]",Ἀντιοχο,ἀντιοχο,7,1
421,"[— — — — ὁ δῆμος ὁ] Ἀθην[αίων — — —]
[— — — — — — —]εα τ#⁷[— — — — — —]
[— — — — — — —]λη[— — — — — — —]
[— — — — — — — — — — — — — — — —]",ὁ δῆμος ὁ Ἀθηναίων εα τ λη,ὁ δῆμος ὁ ἀθηναῖος εα τ λη,20,7
422,"[— — — — — — — — —]
[․․] Σεβ[αστ— — — — —]
Σ̣εβαστο[— — — — —]
vacat",Σεβαστ Σεβαστο,σεβαστ σεβαστο,13,2
423,"frg. a.1
βασ[ιλεύσαντα? — — — — — — — — — — — —]
[— — — — — — — — — — — — — — — — — —]
frg. b
[— — — — — — — — — — — — — — — — — —]
[— — ἀγωνοθετήσαντα τῶν μ]εγ̣ά̣[λων? — —]
[— — — — — — — — — — — —] καὶ τ[— — —]
[— — — — — — — — — — — — —]#⁷[— — — —]
[— — — — — — — — — — — — — — — — — —]",βασιλεύσαντα ἀγωνοθετήσαντα τῶν μεγάλων καὶ τ,βασιλεύω ἀγωνοθετήσαντα ὁ μέγας καὶ τ,40,6
424,"[— — — Σ]ε̣βαστ[ο— — — — —]
[— — — — — — — — — — — —]",Σεβαστο,σεβαστο,7,1
425,"frg. a
[— — — — — — — — — — — — — — — — — — — — —]
[— — — — — — — —]α καὶ Μ̣[— — — — — — — — —]
[— — — — — — — — ἱ]ερέως̣ [— — — — — — — — —]
[— — — — — — — —] ἐξηγ̣[ητ— — — — — — — — —]
[— — — — — — — — — — — — — — — — — — — — —]

frg. b
[— — — — — — — — — — — — — — — — — — — — —]
[στρατηγήσαντος ἐπὶ τὰ] ὅπ̣λ̣[α? — — — — — — — —]
[— — — — — — — — — —] υἱὸν Ι̣[— — — — — — — —]
[— — — — — — — — τοῖν] Θεοῖν μ̣[— — — — — — — —]
[— — — — — — — — — — — — — — — — — — — — —]",α καὶ Μ ἱερέως ἐξηγητ στρατηγήσαντος ἐπὶ τὰ ὅπλα υἱὸν Ι τοῖν Θεοῖν μ,α καὶ μ ἱερεύς ἐξηγητ στρατηγέω ἐπὶ τὰ ὅπλον υἱὸν ι ὁ θεός μ,55,14
426,"[— — — — — — — — — — — — — — — — — — —]
[— — — — — — — — — — —]Ι̣Α[— — — — — —]ΤΑ̣[․]
[— — — — — — — — — — —] τοῦ Κλ̣[αυδίου? Δι]ο̣νυ-
[σ— — — — — — — — — — —]λ̣ις v Σα[— — — —]ΞΕ-
[— — — — — — — — — — —] εἵνε[κεν τῆς εἰς?] τ̣ὸν
[δῆμον καὶ εὐσεβείας τῆς? π]ε̣ρὶ τὸ ἱ̣[ερόν? ․․․5․․]τη
[— — — — — — — — — — —] Μεμ[μι— — — — —]Α̣
[— — — — — — — — — — — — — — — — — — — —]",ΙΑ ΤΑ τοῦ Κλαυδίου Διονυσ λις Σα ΞΕ εἵνεκεν τῆς εἰς τὸν δῆμον καὶ εὐσεβείας τῆς περὶ τὸ ἱερόν τη Μεμμι Α,ια τα ὁ κλαύδιος διονυσ λις σα ξε ἕνεκα ὁ εἰς τὸν δῆμος καὶ εὐσέβεια ὁ περὶ τὸ ἱερός τη μεμμι α,83,22
427,"[ἡ ἐξ] Ἀρείο[υ πάγου βουλὴ καὶ]
[ἡ βο]υλὴ τ[ῶν — — — — — —]
[— — — — — — — — — — — —]",ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν,ὁ ἐκ ἄρειος πάγος βουλὴ καὶ ὁ βουλὴ ὁ,31,9
428,"[— — — — — — — — — — — — — — —]
[— — — — — —]ΣΙ̣[— — — — — — — —]
[— — — — — —]Ι̣ΑΤ[— — — — — — —]
[— — — — — —]#⁷ου [— — — — — — —]
[— — τὴν ἑαυτῶ]ν̣ τήθην [— — — — —]
[— — — — — — —]ΟΣΗ[— — — — — —]
[— — — — — — — — — — — — — — —]",ΣΙ ΙΑΤ ου τὴν ἑαυτῶν τήθην ΟΣΗ,σι ιατ ου τὴν ἑαυτοῦ τήθη οση,24,7
429,"[— — — — — — — — — — — — — — — —]
[— — — —ε]ὺς καὶ ἡ τ[ήθη — — — — — —]
[— — — —έ]ως θυγάτ[ηρ ἀνέθηκαν Δήμη]-
%⁸¹τρι κα[ὶ Κόρηι]
[— — — — — — — — — — — — — — — —]",εὺς καὶ ἡ τήθη έως θυγάτηρ ἀνέθηκαν Δήμητρι καὶ Κόρηι,εὺς καὶ ὁ τήθη έως θυγάτηρ ἀνατίθημι δήμητρι καὶ κόρη,44,10
430,"[— — — — — — — — — — — — — —]
[— — — — — Κ]λαύδιον Δ[— — — —]
[— — — — — — — — — — — — — —]",Κλαύδιον Δ,κλαύδιος δ,9,2
431,"[— — — —]
[μυηθεῖσαν]
ἀφ’ ἑσ̣[τίας]
θυγα[τέρα]
οἱ γον[εῖς]
vacat",μυηθεῖσαν ἀφ ἑστίας θυγατέρα οἱ γονεῖς,μυάω ἀφ ἑστιάω θυγάτηρ ὁ γονάω,33,6
432,"[— — — — — —]
[․․․7․․․․]Ι̣ΕΑ[․․0-3․]
[․․․․]ατου γυνὴ
ὑπὲρ ἑαυτῆς καὶ
τῶν τέκνων καὶ
τοῦ ἀνδρὸς καὶ
τῶν θρεμμάτων
ἀνέθηκε.",ΙΕΑ ατου γυνὴ ὑπὲρ ἑαυτῆς καὶ τῶν τέκνων καὶ τοῦ ἀνδρὸς καὶ τῶν θρεμμάτων ἀνέθηκε,ιεα ατου γυνὴ ὑπὲρ ἑαυτοῦ καὶ ὁ τεκνόω καὶ ὁ ἀνδρὸς καὶ ὁ θρέμμα ἀνατίθημι,67,15
688,"I, left.1
Πόση Ποσέους Μαραθω-
νίου θυγάτηρ τὴν ἑαυ-
τῆς τήθην, Ἱερόφαντιν
Νεωτέρας, Περικλέους
ἐξ Οἴου θυγατέρα, τὴν
ἀπὸ Περικλέους ταῖν Θε-
αῖν εὐσεβείας ἕνεκεν.
vac. 0.075 m.
ἐπὶ ἱερείας Φλαουίας Λαοδαμεί-
ας τῆς Κλείτου Φλυέως θυγα-
τρός.",Πόση Ποσέους Μαραθωνίου θυγάτηρ τὴν ἑαυτῆς τήθην Ἱερόφαντιν Νεωτέρας Περικλέους ἐξ Οἴου θυγατέρα τὴν ἀπὸ Περικλέους ταῖν Θεαῖν εὐσεβείας ἕνεκεν ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγα τρός,πόσος ποσέους μαραθώνιος θυγάτηρ τὴν ἑαυτοῦ τήθη ἱερόφαντις νέος περικλέης ἐκ οἴομαι θυγάτηρ τὴν ἀπὸ περικλέης ὁ θεά εὐσέβεια ἕνεκα ἐπὶ ἱέρεια φλαουίας λαοδάμεια ὁ κλεῖτος φλυέως θυγα τρός,176,29
689,"II, right.11
Τιβέριον Κλαύδιον Ἱεροφάντην Καλλικρατίδου Τρικορύσιον,
ἔπαρχον ἀρχιτεκτόνων δήμου Ῥωμαίων γενόμενον,
ἔπαρχον σπείρης Ἱσπανῶν δευτέρας, ἄρξαντα τὴν
ἐπώνυμον ἀρχὴν ἐπὶ μεδίμνῳ καὶ δε[κ]απέντε δραχμαῖς,
κηρυκεύσαντα τῆς ἐξ Ἀρείου πάγο[υ β]ουλῆς, κήρυκα
βουλῆς καὶ δήμου γενόμενον ἐπὶ δ[η]ναρίοις δυσί,
ἐπιμελητεύσαντα τῆς πόλεως, ἀγωνοθετήσαντα,
γυμνασιαρχήσαντα, στρατηγήσαντα, πρεσβεύσαντα
πολλάκις, Ἐλευσεινίαις Θεαῖς εὐσεβείας ἕνεκεν.
vac. 0.20 m.
ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγατρός.",Τιβέριον Κλαύδιον Ἱεροφάντην Καλλικρατίδου Τρικορύσιον ἔπαρχον ἀρχιτεκτόνων δήμου Ῥωμαίων γενόμενον ἔπαρχον σπείρης Ἱσπανῶν δευτέρας ἄρξαντα τὴν ἐπώνυμον ἀρχὴν ἐπὶ μεδίμνῳ καὶ δεκαπέντε δραχμαῖς κηρυκεύσαντα τῆς ἐξ Ἀρείου πάγου βουλῆς κήρυκα βουλῆς καὶ δήμου γενόμενον ἐπὶ δηναρίοις δυσί ἐπιμελητεύσαντα τῆς πόλεως ἀγωνοθετήσαντα γυμνασιαρχήσαντα στρατηγήσαντα πρεσβεύσαντα πολλάκις Ἐλευσεινίαις Θεαῖς εὐσεβείας ἕνεκεν ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγατρός,τιβέριος κλαύδιος ἱεροφάντης καλλικρατίδης τρικορύσιον ἐπάρχω ἀρχιτέκτων δῆμος ῥωμαίων γίγνομαι ἐπάρχω σπειράομαι ἱσπανός δεύτερος ἄρχω τὴν ἐπώνυμος ἀρχὴν ἐπὶ μέδιμνος καὶ δεκαπέντε δραχμή κηρυκεύσαντα ὁ ἐκ ἄρειος πάγος βουλή κήρυξ βουλή καὶ δῆμος γίγνομαι ἐπὶ δηνάριον δύο ἐπιμελητεύσαντα ὁ πόλις ἀγωνοθετήσαντα γυμνασιαρχήσαντα στρατηγέω πρεσβεύω πολλάκις ἐλευσεινίαις θεά εὐσέβεια ἕνεκα ἐπὶ ἱέρεια φλαουίας λαοδάμεια ὁ κλεῖτος φλυέως θυγάτηρ,422,57
434,"ἐπὶ ἱερείας
Φλαουίας Λαọ-
δαμίας τῆς
[Κλ]είτου Φλυέ[ως]
θυγατρός.
vac. 0.046 m.
Σώτας Ἀνδ̣[— — —]
ἐποίει.
vacat",ἐπὶ ἱερείας Φλαουίας Λαδαμίας τῆς Κλείτου Φλυέως θυγατρός Σώτας Ἀνδ ἐποίει,ἐπὶ ἱέρεια φλαουίας λαδαμίας ὁ κλεῖτος φλυέως θυγάτηρ σώτας ἀνδ ποιέω,64,11
435,"Εὐμολπιδῶν κ[αὶ] Λυκομιδ[ῶν τὰ γένη — — — — — — — — —]
διὰ βίου ἐν Ἐλευσεῖνι μὲν [․․․․․․․․․․c.20․․․․․․․․․․ τ]ῶν
Ἁλῴων, ἐν Σάμῳ δὲ τῆς [․․․․․․․․․․․c.22․․․․․․․․․․․]ως
εὐσεβείας ἕνεκα τῆς [π]ρὸ[ς] τὰς θ[εὰς ἀνέθηκ]αν.
vac. 0.09 m.
ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θ[υγατ]ρός.",Εὐμολπιδῶν καὶ Λυκομιδῶν τὰ γένη διὰ βίου ἐν Ἐλευσεῖνι μὲν τῶν Ἁλῴων ἐν Σάμῳ δὲ τῆς ως εὐσεβείας ἕνεκα τῆς πρὸς τὰς θεὰς ἀνέθηκαν ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγατρός,εὐμολπίδαι καὶ λυκομιδῶν τὰ γένος διὰ βιόω ἐν ἐλευσεῖνι μὲν ὁ ἁλώιος ἐν σάμος δὲ ὁ ως εὐσέβεια ἕνεκα ὁ πρὸς τὰς θεὰς ἀνατίθημι ἐπὶ ἱέρεια φλαουίας λαοδάμεια ὁ κλεῖτος φλυέως θυγάτηρ,158,32
436,"[— — — — — — — — — — —]
[․]Ι̣#⁷Ι̣[— — — — — — — — —]
[τ]ὸν ἑαυτοῦ̣ θεῖ̣ọ[ν ἀνέθη]-
καν.
vac. 0.048 m.
ἐπὶ ἱερείας Φλαουίας Λαοδαμείας
τῆς Κλείτου Φλυέως θυγατρός.",ΙΙ τὸν ἑαυτοῦ θεῖν ἀνέθηκαν ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγατρός,ιι τὸν ἑαυτοῦ θέω ἀνατίθημι ἐπὶ ἱέρεια φλαουίας λαοδάμεια ὁ κλεῖτος φλυέως θυγάτηρ,75,13
437,"[— — — — — — — — — — — —]
ἐπὶ ἱερείας Φλαυίας Λαοδαμίας
[τῆς Κλείτου Φλυέως θυγατρός]",ἐπὶ ἱερείας Φλαυίας Λαοδαμίας τῆς Κλείτου Φλυέως θυγατρός,ἐπὶ ἱέρεια φλαυίας λαοδαμίας ὁ κλεῖτος φλυέως θυγάτηρ,50,8
